Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Steering wheel angle(),Accelerator PedalPosition E(%),ABS Wheel Speed 1(mph),ABS Wheel Speed 2(mph),ABS Wheel Speed 3(mph),ABS Wheel Speed 4(mph),Relative Throttle Position(%),Engine Load(%),GPS Satellites,Engine RPM(rpm),GPS Accuracy(m),Break on off PCM,Clutch in out,brake master cyl pressure,Track Progress,Adjusted Track Progress
07-Dec-2014 16:57:26.397000,0.0,0.0,0.0,0.0,0.0,0.0,-0.19153613,-0.17238252,9.63426781,0.00136679,-0.01952458,-0.01757212,0.8820864,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,772.5,0.0,1.0,2.0,11.0,0.002529182879377432,0.002529182879377432
07-Dec-2014 16:57:26.496000,0.0,0.0,0.0,0.0,0.0,0.0,-0.21068975,-0.1340753,9.63426781,0.00134546,-0.01952458,-0.01757212,0.8820864,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,772.5,0.0,1.0,2.0,11.0,0.002723735408560311,0.002723735408560311
07-Dec-2014 16:57:26.598000,0.0,0.0,0.0,0.0,0.0,0.0,-0.1340753,-0.21068975,9.6534214,0.00206858,-0.01952458,-0.01757212,0.87818146,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,772.5,0.0,1.0,2.0,11.0,0.0029182879377431907,0.0029182879377431907
07-Dec-2014 16:57:26.701000,0.0,0.0,0.0,0.0,0.0,0.0,-0.17238252,-0.11492168,9.69172859,0.00709862,-0.01757212,-0.01171475,0.88794374,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,768.0,0.0,1.0,2.0,11.0,0.0031128404669260703,0.0031128404669260703
07-Dec-2014 16:57:26.797000,0.0,0.0,0.0,0.0,0.0,0.0,-0.17238252,-0.19153613,9.61511421,-0.00058496,-0.01757212,-0.01171475,0.88794374,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,768.0,0.0,1.0,2.0,11.0,0.0033073929961089494,0.0033073929961089494
07-Dec-2014 16:57:26.895000,0.0,0.0,0.0,0.0,0.0,0.0,-0.19153613,-0.15322891,9.69172859,0.00718927,-0.01757212,-0.01757212,0.87427658,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,768.0,0.0,1.0,2.0,11.0,0.003501945525291829,0.003501945525291829
07-Dec-2014 16:57:26.996000,0.0,0.0,0.0,0.0,0.0,0.0,-0.17238252,-0.11492168,9.59596062,-0.00266141,-0.01757212,-0.01171475,0.87818146,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,769.5,0.0,1.0,2.0,11.0,0.003696498054474708,0.003696498054474708
07-Dec-2014 16:57:27.096000,0.0,0.0,0.0,0.0,0.0,0.0,-0.17238252,-0.19153613,9.63426781,0.00136679,-0.01757212,-0.01171475,0.87818146,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,769.5,0.0,1.0,2.0,11.0,0.0038910505836575876,0.0038910505836575876
07-Dec-2014 16:57:27.202000,0.0,0.0,0.0,0.0,0.0,0.0,-0.1340753,-0.1340753,9.69172859,0.00718927,-0.02147704,-0.01561966,0.8820864,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,769.5,0.0,1.0,2.0,11.0,0.004085603112840467,0.004085603112840467
07-Dec-2014 16:57:27.296000,0.0,0.0,0.0,0.0,0.0,0.0,-0.19153613,-0.17238252,9.53849983,0.00019721,-0.01952458,-0.01757212,0.87232411,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,769.5,0.0,1.0,2.0,11.0,0.004280155642023347,0.004280155642023347
07-Dec-2014 16:57:27.396000,0.0,0.0,0.0,0.0,0.0,0.0,-0.22984336,-0.17238252,9.69172859,0.00730693,-0.01952458,-0.01757212,0.87232411,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,764.0,0.0,1.0,2.0,11.0,0.004474708171206225,0.004474708171206225
07-Dec-2014 16:57:27.499000,0.0,0.0,0.0,0.0,0.0,0.0,-0.15322891,-0.1340753,9.59596062,-0.00266916,-0.01952458,-0.01561966,0.88599128,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,764.0,0.0,1.0,2.0,11.0,0.004669260700389105,0.004669260700389105
07-Dec-2014 16:57:27.596000,0.0,0.0,0.0,0.0,0.0,0.0,-0.17238252,-0.17238252,9.6534214,0.00328177,-0.01757212,-0.01757212,0.88403887,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,764.0,0.0,1.0,2.0,11.0,0.0048638132295719845,0.0048638132295719845
07-Dec-2014 16:57:27.708000,0.0,0.0,0.0,0.0,0.0,0.0,-0.17238252,-0.11492168,9.63426781,0.00354034,-0.02147704,-0.01757212,0.88599128,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,764.0,0.0,1.0,2.0,11.0,0.005058365758754864,0.005058365758754864
07-Dec-2014 16:57:27.796000,0.0,0.0,0.0,0.0,0.0,0.0,-0.15322891,-0.15322891,9.59596062,-0.00263995,-0.02147704,-0.01757212,0.88599128,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,764.25,0.0,1.0,2.0,11.0,0.005252918287937744,0.005252918287937744
07-Dec-2014 16:57:27.896000,0.0,0.0,0.0,0.0,0.0,0.0,-0.17238252,-0.17238252,9.69172859,0.00718546,-0.01561966,-0.01952458,0.8820864,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,764.25,0.0,1.0,2.0,11.0,0.005447470817120622,0.005447470817120622
07-Dec-2014 16:57:27.996000,0.0,0.0,0.0,0.0,0.0,0.0,-0.21068975,-0.1340753,9.59596062,-0.00255817,-0.02147704,-0.01366721,0.87818146,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,0.0,764.25,0.0,1.0,2.0,11.0,0.005642023346303502,0.005642023346303502
07-Dec-2014 16:57:28.097000,-122.197761,47.6669875,0.041155554,0.0,0.0,307.6,-0.19153613,-0.17238252,9.63426781,0.00132547,-0.02147704,-0.01366721,0.87818146,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,764.25,0.60000002,1.0,2.0,11.0,0.005836575875486381,0.005836575875486381
07-Dec-2014 16:57:28.200000,-122.19776083333333,47.6669875,0.20577778,0.0,49.4,307.6,-0.11492168,-0.24899697,9.672575,0.00531667,-0.01366721,-0.02538195,0.8820864,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,769.0,0.60000002,1.0,2.0,11.0,0.006031128404669261,0.006031128404669261
07-Dec-2014 16:57:28.296000,-122.19776083333333,47.6669875,0.20577778,0.0,49.4,307.6,-0.2681506,-0.05746084,9.57680702,-0.00444162,-0.02733441,-0.00585737,0.87622905,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,769.0,0.60000002,1.0,2.0,11.0,0.0062256809338521405,0.0062256809338521405
07-Dec-2014 16:57:28.395000,-122.19776066666667,47.666987666666664,0.12346666,0.0,49.4,307.6,-0.11492168,-0.07661445,9.30865574,-0.03207183,-0.02733441,-0.00585737,0.87622905,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,769.0,0.60000002,1.0,2.0,11.0,0.006420233463035019,0.006420233463035019
07-Dec-2014 16:57:28.496000,-122.19776083333333,47.666987666666664,0.25722224,0.0,49.4,307.6,-0.1340753,-0.24899697,9.82580376,0.00590181,-0.01366721,-0.04295408,0.93285024,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,766.0,0.60000002,1.0,2.0,11.0,0.006614785992217899,0.006614785992217899
07-Dec-2014 16:57:28.599000,-122.19776083333333,47.666987666666664,0.25722224,0.0,49.4,307.6,-0.22984336,-0.09576806,9.53849983,-0.00841546,-0.0234295,-0.00976229,0.87232411,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,766.0,0.60000002,1.0,2.0,11.0,0.006809338521400778,0.006809338521400778
07-Dec-2014 16:57:28.702000,-122.19776133333333,47.6669875,0.10803334,0.0,49.4,307.6,-0.19153613,-0.17238252,9.69172859,0.00722206,-0.0234295,-0.00976229,0.87232411,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,766.0,0.60000002,1.0,2.0,11.0,0.007003891050583658,0.007003891050583658
07-Dec-2014 16:57:28.797000,-122.1977615,47.6669875,0.12346666,0.0,49.4,307.6,-0.15322891,-0.17238252,9.61511421,-0.00065494,-0.01561966,-0.01757212,0.87427658,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,766.0,0.60000002,1.0,2.0,10.0,0.0071984435797665365,0.0071984435797665365
07-Dec-2014 16:57:28.896000,-122.1977615,47.6669875,0.12346666,0.0,49.4,307.6,-0.22984336,-0.19153613,9.63426781,0.00162977,-0.0234295,-0.01952458,0.8820864,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,766.5,0.60000002,1.0,2.0,10.0,0.007392996108949416,0.007392996108949416
07-Dec-2014 16:57:28.995000,-122.19776633333333,47.66698216666666,0.12346666,0.0,49.4,307.6,-0.17238252,-0.17238252,9.6534214,0.00328177,-0.0234295,-0.01952458,0.8820864,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,766.5,0.60000002,1.0,2.0,10.0,0.007587548638132296,0.007587548638132296
07-Dec-2014 16:57:29.099000,-122.1977665,47.66698233333334,0.05658889,0.0,49.9,307.6,-0.19153613,-0.15322891,9.61511421,-0.00061804,-0.01757212,-0.01561966,0.87818146,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,766.5,0.60000002,1.0,2.0,10.0,0.007782101167315175,0.007782101167315175
07-Dec-2014 16:57:29.204000,-122.19776633333333,47.66698233333334,0.0463,0.0,49.9,307.6,-0.21068975,-0.15322891,9.61511421,-0.00057721,-0.01561966,-0.01561966,0.88013393,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,766.0,0.60000002,1.0,2.0,10.0,0.007976653696498054,0.007976653696498054
07-Dec-2014 16:57:29.296000,-122.19776633333333,47.66698233333334,0.0463,0.0,49.9,307.6,-0.21068975,-0.19153613,9.672575,0.00189197,-0.01561966,-0.01561966,0.88013393,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,766.0,0.60000002,1.0,2.0,10.0,0.008171206225680934,0.008171206225680934
07-Dec-2014 16:57:29.396000,-122.19776633333333,47.66698233333334,0.0463,0.0,49.9,307.6,-0.19153613,-0.17238252,9.59596062,-0.00253671,-0.01952458,-0.01757212,0.88013393,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,766.0,0.60000002,1.0,2.0,10.0,0.008365758754863813,0.008365758754863813
07-Dec-2014 16:57:29.496000,-122.19776633333333,47.66698216666666,0.03601111,0.0,49.9,307.6,-0.1340753,-0.11492168,9.69172859,0.00703692,-0.01366721,-0.01171475,0.88794374,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,766.0,0.60000002,1.0,2.0,10.0,0.008560311284046693,0.008560311284046693
07-Dec-2014 16:57:29.596000,-122.19776616666667,47.66698216666666,0.020577777,0.0,49.9,307.6,-0.19153613,-0.17238252,9.61511421,-0.00058496,-0.01366721,-0.01171475,0.88794374,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,770.25,0.60000002,1.0,2.0,10.0,0.008754863813229572,0.008754863813229572
07-Dec-2014 16:57:29.702000,-122.19776616666667,47.66698216666666,0.020577777,0.0,49.9,307.6,-0.21068975,-0.19153613,9.6534214,0.00188949,-0.0234295,-0.01952458,0.88013393,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,770.25,0.60000002,1.0,2.0,10.0,0.00894941634241245,0.00894941634241245
07-Dec-2014 16:57:29.799000,-122.19776616666667,47.66698216666666,0.020577777,0.0,49.9,307.6,-0.17238252,-0.11492168,9.672575,0.00514662,-0.01757212,-0.01171475,0.88599128,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,770.25,0.60000002,1.0,2.0,10.0,0.009143968871595331,0.009143968871595331
07-Dec-2014 16:57:29.897000,-122.19776616666667,47.66698216666666,0.020577777,0.0,49.9,307.6,-0.17238252,-0.17238252,9.57680702,-0.00452554,-0.01757212,-0.01171475,0.88599128,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,765.25,0.60000002,1.0,2.0,11.0,0.00933852140077821,0.00933852140077821
07-Dec-2014 16:57:29.996000,-122.197761,47.66697516666667,0.07716667,0.0,49.9,307.6,-0.19153613,-0.1340753,9.61511421,-0.00064719,-0.01952458,-0.01952458,0.88794374,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,765.25,0.60000002,1.0,2.0,11.0,0.00953307392996109,0.00953307392996109
07-Dec-2014 16:57:30.099000,-122.197761,47.66697516666667,0.05658889,0.0,50.4,307.6,-0.19153613,-0.11492168,9.6534214,0.00047821,-0.01952458,-0.01171475,0.88403887,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,765.25,0.60000002,1.0,2.0,11.0,0.009727626459143969,0.009727626459143969
07-Dec-2014 16:57:30.196000,-122.197761,47.66697516666667,0.020577777,0.0,50.4,307.6,-0.17238252,-0.17238252,9.57680702,-0.00452554,-0.01952458,-0.01171475,0.88403887,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,765.25,0.60000002,1.0,2.0,10.0,0.009922178988326848,0.009922178988326848
07-Dec-2014 16:57:30.303000,-122.197761,47.66697516666667,0.020577777,0.0,50.5,307.6,-0.19153613,-0.11492168,9.59596062,0.00133383,-0.01757212,-0.01952458,0.88013393,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,769.0,0.60000002,1.0,2.0,10.0,0.010116731517509728,0.010116731517509728
07-Dec-2014 16:57:30.396000,-122.197761,47.66697516666667,0.020577777,0.0,50.5,307.6,-0.19153613,-0.15322891,9.6534214,0.00328565,-0.01952458,-0.01561966,0.88403887,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,769.0,0.60000002,1.0,2.0,10.0,0.010311284046692607,0.010311284046692607
07-Dec-2014 16:57:30.499000,-122.197761,47.66697516666667,0.03601111,0.0,50.5,307.6,-0.17238252,-0.17238252,9.61511421,-0.0003328,-0.01757212,-0.01757212,0.88013393,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,769.0,0.60000002,1.0,2.0,10.0,0.010505836575875487,0.010505836575875487
07-Dec-2014 16:57:30.608000,-122.197761,47.66697516666667,0.041155554,0.0,50.5,307.6,-0.21068975,-0.11492168,9.6534214,0.00327206,-0.01757212,-0.01757212,0.88013393,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,769.0,0.60000002,1.0,2.0,10.0,0.010700389105058366,0.010700389105058366
07-Dec-2014 16:57:30.696000,-122.19776116666667,47.66697516666667,0.03601111,0.0,50.5,307.6,-0.19153613,-0.11492168,9.59596062,-0.00262439,-0.02147704,-0.01171475,0.88403887,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,756.5,0.60000002,1.0,2.0,10.0,0.010894941634241245,0.010894941634241245
07-Dec-2014 16:57:30.796000,-122.19776116666667,47.66697516666667,0.03601111,0.0,50.5,307.6,-0.17238252,-0.19153613,9.672575,0.0052703,-0.01757212,-0.01952458,0.88599128,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,756.5,0.60000002,1.0,2.0,10.0,0.011089494163424125,0.011089494163424125
07-Dec-2014 16:57:30.895000,-122.19776133333333,47.6669735,0.06173333,0.0,50.5,307.6,-0.17238252,-0.19153613,9.59596062,0.00245526,-0.01757212,-0.01952458,0.88599128,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,756.5,0.60000002,1.0,2.0,10.0,0.011284046692607004,0.011284046692607004
07-Dec-2014 16:57:31.000000,-122.19776133333333,47.6669735,0.0463,0.0,50.4,307.6,-0.11492168,-0.11492168,9.672575,0.00505966,-0.01171475,-0.00976229,0.88013393,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,758.25,0.60000002,1.0,2.0,10.0,0.011478599221789884,0.011478599221789884
07-Dec-2014 16:57:31.109000,-122.19776133333333,47.6669735,0.020577777,0.0,50.4,307.6,-0.2681506,-0.17238252,9.50019264,-0.0121066,-0.02733441,-0.01561966,0.87622905,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,758.25,0.60000002,1.0,2.0,10.0,0.011673151750972763,0.011673151750972763
07-Dec-2014 16:57:31.195000,-122.19776133333333,47.6669735,0.020577777,0.0,50.4,307.6,-0.19153613,-0.19153613,9.63426781,0.00140363,-0.02733441,-0.01561966,0.87622905,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,758.25,0.60000002,1.0,2.0,10.0,0.011867704280155641,0.011867704280155641
07-Dec-2014 16:57:31.296000,-122.19776133333333,47.66697333333333,0.025722222,0.0,50.4,307.6,-0.1340753,-0.11492168,9.69172859,0.00217817,-0.01366721,-0.01757212,0.88794374,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,758.25,0.60000002,1.0,2.0,10.0,0.012062256809338522,0.012062256809338522
07-Dec-2014 16:57:31.395000,-122.19776133333333,47.66697333333333,0.10288889,0.0,50.4,307.6,-0.19153613,-0.15322891,9.57680702,-0.00452167,-0.01952458,-0.01561966,0.87622905,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,760.0,0.60000002,1.0,2.0,10.0,0.0122568093385214,0.0122568093385214
07-Dec-2014 16:57:31.500000,-122.19776116666667,47.66697333333333,0.07716667,0.0,50.4,307.6,-0.21068975,-0.21068975,9.672575,0.0053882,-0.01952458,-0.01561966,0.87622905,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,760.0,0.60000002,1.0,2.0,10.0,0.012451361867704281,0.012451361867704281
07-Dec-2014 16:57:31.612000,-122.19776116666667,47.66697333333333,0.07716667,0.0,50.4,307.6,-0.15322891,-0.1340753,9.672575,0.00513887,-0.01561966,-0.01561966,0.8820864,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.05882454,16.0,760.0,0.60000002,1.0,2.0,10.0,0.01264591439688716,0.01264591439688716
07-Dec-2014 16:57:31.696000,-122.19776116666667,47.666973166666665,0.025722222,0.0,50.3,307.6,-0.17238252,-0.17238252,9.63426781,0.0007845,-0.01757212,-0.01757212,0.8820864,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,757.25,0.60000002,1.0,2.0,10.0,0.012840466926070038,0.012840466926070038
07-Dec-2014 16:57:31.796000,-122.19776116666667,47.666973166666665,0.051444445,0.0,50.3,307.6,-0.19153613,-0.17238252,9.6534214,0.00331855,-0.01757212,-0.01757212,0.8820864,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,757.25,0.60000002,1.0,2.0,10.0,0.013035019455252919,0.013035019455252919
07-Dec-2014 16:57:31.897000,-122.19776116666667,47.666973166666665,0.051444445,0.0,50.3,307.6,-0.17238252,-0.1340753,9.61511421,-0.00068414,-0.01757212,-0.01366721,0.88599128,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,757.25,0.60000002,1.0,2.0,10.0,0.013229571984435798,0.013229571984435798
07-Dec-2014 16:57:31.996000,-122.197762,47.666971833333335,0.06173333,0.0,50.3,307.6,-0.17238252,-0.17238252,9.6534214,0.00328177,-0.01757212,-0.01757212,0.88403887,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,757.25,0.60000002,1.0,2.0,10.0,0.013424124513618676,0.013424124513618676
07-Dec-2014 16:57:32.096000,-122.197762,47.666971833333335,0.10288889,0.0,50.3,307.6,-0.19153613,-0.17238252,9.59596062,0.00216978,-0.01757212,-0.01757212,0.88403887,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,764.5,0.0,1.0,2.0,10.0,0.013618677042801557,0.013618677042801557
07-Dec-2014 16:57:32.195000,-122.197762,47.666971833333335,0.10288889,0.0,50.3,307.6,-0.17238252,-0.1340753,9.6534214,0.00230103,-0.01757212,-0.01366721,0.88403887,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,764.5,0.60000002,1.0,2.0,10.0,0.013813229571984435,0.013813229571984435
07-Dec-2014 16:57:32.296000,-122.19776183333333,47.666972,0.030866666,0.0,50.3,307.6,-0.17238252,-0.17238252,9.672575,0.00523359,-0.01757212,-0.01757212,0.88599128,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,764.5,0.60000002,1.0,2.0,10.0,0.014007782101167316,0.014007782101167316
07-Dec-2014 16:57:32.397000,-122.19776183333333,47.666972,0.015433333,0.0,50.3,307.6,-0.21068975,-0.15322891,9.61511421,-0.00057721,-0.01757212,-0.01757212,0.88599128,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,764.5,0.60000002,1.0,2.0,10.0,0.014202334630350194,0.014202334630350194
07-Dec-2014 16:57:32.505000,-122.19776183333333,47.666972,0.015433333,0.0,50.3,307.6,-0.17238252,-0.15322891,9.57680702,0.00048205,-0.01757212,-0.01561966,0.88599128,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,756.5,0.60000002,1.0,2.0,10.0,0.014396887159533073,0.014396887159533073
07-Dec-2014 16:57:32.596000,-122.197762,47.666971833333335,0.09774444,0.0,50.3,307.6,-0.17238252,-0.17238252,9.672575,0.00107599,-0.01757212,-0.01757212,0.88599128,0.0,20.7843132,0.0,0.0,0.0,0.0,2.35294127,27.45098114,16.0,756.5,0.60000002,1.0,2.0,10.0,0.014591439688715954,0.014591439688715954
