Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Engine Load(%),Engine Coolant Temperature(C),Engine RPM(rpm),Speed (GPS)(mph),Track Progress,Adjusted Track Progress
13-Jun-2014 14:44:53.005000,-122.15128033333333,47.32151,42.786343,0.0,99.7,293.2,-0.33404541,-5.49479675,9.55387878,0.13483709,-0.06854789,-0.51671761,-0.01370958,14.11764717,3.52941179,86.0,3990.0,95.71031952,0.01805337519623234,0.01805337519623234
13-Jun-2014 14:44:53.104000,-122.15133216666666,47.32152516666667,42.441666,0.0,99.5,293.3,-0.57565308,-5.49360657,8.45295715,0.04017085,-0.06854789,-0.51671761,-0.01370958,14.11764717,0.78431374,86.0,3990.0,94.93930054,0.018838304552590265,0.018838304552590265
13-Jun-2014 14:44:53.205000,-122.15138366666666,47.321540166666665,42.292477,0.0,99.5,293.2,-0.29476929,-5.07585144,10.0716095,0.16091686,-0.05787141,-0.50628382,-0.17834584,14.11764717,0.78431374,86.0,3871.0,94.60557556,0.019623233908948195,0.019623233908948195
13-Jun-2014 14:44:53.307000,-122.15143466666666,47.321555,41.628845,0.0,99.5,293.5,-0.36022949,-5.10203552,10.34535217,0.18726152,-0.07121702,-0.47668082,0.06697068,14.11764717,0.0,86.0,3871.0,93.12107849,0.02040816326530612,0.02040816326530612
13-Jun-2014 14:44:53.407000,-122.15148483333333,47.32157,41.330467,0.0,99.5,293.9,0.00158691,-4.95921326,10.1703949,0.16426522,-0.03433461,-0.46212196,0.0491361,28.62745094,23.92156982,86.0,3539.0,92.45361328,0.02119309262166405,0.02119309262166405
13-Jun-2014 14:44:53.505000,-122.1515345,47.321585,40.831455,0.0,99.4,294.0,-0.1293335,-4.86280823,9.53126526,0.10165614,-0.03433461,-0.46212196,0.0491361,58.8235321,23.92156982,86.0,3539.0,91.3373642,0.02197802197802198,0.02197802197802198
13-Jun-2014 14:44:53.606000,-122.15158366666667,47.3216,40.6051,0.0,99.4,294.2,0.2336731,-5.53050232,9.18849182,0.10432392,-0.02293018,-0.50179482,-0.12993768,58.8235321,23.92156982,86.0,4384.0,90.83100891,0.022762951334379906,0.022762951334379906
13-Jun-2014 14:44:53.706000,-122.15163233333334,47.321614833333335,40.162678,0.0,99.4,294.2,0.27294922,-5.227005,9.2146759,0.09111553,-0.0066728,-0.48941982,-0.04828683,23.92156982,73.72549438,86.0,4384.0,89.84134674,0.023547880690737835,0.023547880690737835
13-Jun-2014 14:44:53.807000,-122.15163233333334,47.321614833333335,40.162678,0.0,99.4,294.2,0.08370972,-5.10679626,10.14778137,0.16890949,-0.02596327,-0.47716612,0.04683095,23.92156982,1.17647064,86.0,4794.0,89.84134674,0.02433281004709576,0.02433281004709576
13-Jun-2014 14:44:53.905000,-122.15173216666666,47.32164483333333,39.375576,0.0,99.4,294.3,-0.14361572,-5.49836731,10.35368347,0.20594734,-0.02596327,-0.47716612,0.04683095,14.11764717,1.17647064,86.0,4485.0,88.08065796,0.02511773940345369,0.02511773940345369
13-Jun-2014 14:44:54.004000,-122.15177933333334,47.321659333333336,39.149223,0.0,99.3,294.5,0.08251953,-5.21629333,9.78715515,0.14140004,-0.05289713,-0.50616246,0.02656989,15.29411793,18.8235302,86.0,4485.0,87.5743103,0.025902668759811617,0.025902668759811617
13-Jun-2014 14:44:54.105000,-122.15182616666667,47.321673833333335,38.46501,0.0,99.2,294.5,0.40863037,-5.07585144,9.49317932,0.10898107,0.0071581,-0.47401169,-0.01989709,15.29411793,18.8235302,86.0,4485.0,86.0437851,0.026687598116169546,0.026687598116169546
13-Jun-2014 14:44:54.205000,-122.15187216666666,47.32168816666667,38.18721,0.0,99.2,294.7,0.16107178,-4.91517639,9.26228333,0.07984322,-0.01807723,-0.45763299,-0.04343389,15.29411793,0.0,86.0,4049.0,85.42235565,0.027472527472527472,0.027472527472527472
13-Jun-2014 14:44:54.307000,-122.15191766666666,47.321702333333334,37.477276,0.0,99.2,294.6,0.24081421,-4.88661194,9.41343689,0.09228569,-0.01807723,-0.45763299,-0.04343389,16.86274529,0.0,86.0,3741.0,83.83427429,0.0282574568288854,0.0282574568288854
13-Jun-2014 14:44:54.407000,-122.15196266666666,47.32171616666667,37.20462,0.0,99.2,294.6,0.03253174,-5.01991272,10.00733948,0.15211433,-0.01164708,-0.45290136,0.03008828,16.86274529,0.0,86.0,3741.0,83.22436523,0.029042386185243328,0.029042386185243328
13-Jun-2014 14:44:54.504000,-122.15196266666666,47.32171616666667,37.20462,0.0,99.2,294.6,0.18725586,-5.00563049,10.03233337,0.15389603,-0.01540811,-0.46685359,0.03506255,16.86274529,0.0,86.0,3694.0,83.22436523,0.029827315541601257,0.029827315541601257
13-Jun-2014 14:44:54.606000,-122.15205066666667,47.3217435,36.222034,0.0,99.1,294.6,-0.0138855,-5.56382751,9.25395203,0.11153442,-0.01540811,-0.46685359,-0.04428315,16.86274529,0.0,86.0,3694.0,81.02638245,0.030612244897959183,0.030612244897959183
13-Jun-2014 14:44:54.705000,-122.15209416666667,47.321757,35.486378,0.0,99.1,294.6,0.16345215,-4.78187561,9.33250427,0.0799107,-0.03591181,-0.52375442,-0.04428315,17.64705849,0.0,86.0,3694.0,79.38076019,0.03139717425431711,0.03139717425431711
13-Jun-2014 14:44:54.806000,-122.15213633333333,47.32177016666667,35.2343,0.0,99.0,294.7,0.25866699,-4.95207214,9.79786682,0.13023823,-0.02693386,-0.42766604,-0.01237502,17.64705849,0.0,86.0,3888.0,78.81687927,0.03218210361067504,0.03218210361067504
13-Jun-2014 14:44:54.907000,-122.152179,47.32178416666667,34.48321,0.0,99.0,294.7,0.17297363,-4.71641541,10.08351135,0.1457426,-0.01686399,-0.43737194,0.04027947,15.68627453,0.0,86.0,3825.0,77.13674164,0.03296703296703297,0.03296703296703297
13-Jun-2014 14:44:55.005000,-122.15222016666667,47.32179716666667,34.20541,0.0,98.9,294.9,0.10751343,-4.31770325,9.96092224,0.17465001,-0.01686399,-0.43737194,0.04027947,15.68627453,0.0,86.0,3825.0,76.51531982,0.033751962323390894,0.033751962323390894
13-Jun-2014 14:44:55.127000,-122.15226116666666,47.32181,33.505768,0.0,98.8,294.9,0.25628662,-4.54026794,9.51460266,0.08581716,-0.00194118,-0.39672849,0.02778313,14.11764717,0.0,86.0,3600.0,74.95026398,0.03453689167974882,0.03453689167974882
13-Jun-2014 14:44:55.211000,-122.15230083333333,47.32182266666667,33.238255,0.0,98.8,295.2,0.51574707,-4.44267273,9.17063904,0.0509184,-0.01286031,-0.41019544,-0.05726479,14.11764717,0.0,86.0,3600.0,74.35186005,0.03532182103610675,0.03532182103610675
13-Jun-2014 14:44:55.307000,-122.15234016666666,47.32183533333333,32.574623,0.0,98.8,295.3,0.51574707,-4.44267273,9.17063904,0.0509184,-0.01286031,-0.41019544,-0.05726479,63.52941132,0.0,86.0,4182.0,72.86735535,0.03610675039246468,0.03610675039246468
13-Jun-2014 14:44:55.409000,-122.15237883333333,47.32184783333334,32.281387,0.0,98.7,295.8,0.51574707,-4.44267273,9.17063904,0.0509184,-0.01286031,-0.41019544,-0.05726479,40.7843132,78.8235321,86.0,4182.0,72.21140289,0.036891679748822605,0.036891679748822605
13-Jun-2014 14:44:55.514000,-122.152417,47.32186033333333,31.607466,0.0,98.7,295.7,0.32888794,-4.36531067,10.00614929,0.12418348,0.00885663,-0.39393806,-0.03445593,40.7843132,78.8235321,85.0,4765.0,70.70388794,0.03767660910518053,0.03767660910518053
13-Jun-2014 14:44:55.606000,-122.15249116666666,47.32188466666667,30.609444,0.0,98.7,295.5,0.12298584,-4.45457458,9.79786682,0.10805744,-0.02195959,-0.41068071,0.01116178,40.7843132,15.29411793,85.0,4765.0,68.47137451,0.038461538461538464,0.038461538461538464
13-Jun-2014 14:44:55.705000,-122.15249116666666,47.32188466666667,30.609444,0.0,98.7,295.5,0.04562378,-4.08442688,10.08232117,0.10425719,-0.02195959,-0.41068071,0.01116178,14.11764717,15.29411793,85.0,4440.0,68.47137451,0.03924646781789639,0.03924646781789639
13-Jun-2014 14:44:55.805000,-122.15252766666667,47.3218965,30.311068,0.0,98.6,295.5,0.13369751,-4.36769104,9.03614807,0.09629939,-0.01929047,-0.40388659,-0.02838975,14.11764717,16.86274529,85.0,4440.0,67.80392456,0.040031397174254316,0.040031397174254316
13-Jun-2014 14:44:55.910000,-122.152564,47.321907833333334,29.765755,0.0,98.6,295.2,0.29437256,-3.35960388,10.24537659,0.11035055,-0.01310296,-0.41480574,0.02535665,14.11764717,16.86274529,85.0,4045.0,66.58409882,0.04081632653061224,0.04081632653061224
13-Jun-2014 14:44:56.009000,-122.15259983333333,47.321919333333334,29.508533,0.0,98.3,295.4,0.25628662,-3.84757996,9.90379333,0.08859038,-0.02996695,-0.35038283,0.01164708,14.11764717,15.29411793,85.0,4045.0,66.00871277,0.041601255886970175,0.041601255886970175
13-Jun-2014 14:44:56.109000,-122.1526345,47.3219305,28.988945,0.0,98.3,295.4,0.32055664,-4.70808411,9.63124084,0.09308646,-0.02329415,-0.33970636,-0.01904782,16.47058868,15.29411793,85.0,3702.0,64.84642029,0.0423861852433281,0.0423861852433281
13-Jun-2014 14:44:56.215000,-122.15266883333334,47.32194166666667,28.736866,0.0,98.2,295.7,0.92993164,-4.60453796,9.19682312,0.09887961,0.00388236,-0.41577631,-0.01807723,16.86274529,0.0,85.0,3702.0,64.28253937,0.04317111459968603,0.04317111459968603
13-Jun-2014 14:44:56.308000,-122.15270283333334,47.32195266666667,28.140112,0.0,98.2,295.6,0.18725586,-4.67118835,9.53959656,0.09377021,-0.00825001,-0.44076899,0.03651843,16.86274529,0.0,85.0,3667.0,62.94763565,0.04395604395604396,0.04395604395604396
13-Jun-2014 14:44:56.409000,-122.15273616666667,47.32196366666667,27.867456,0.0,98.2,296.0,0.38601685,-3.77140808,10.00019836,0.11580888,0.02984563,-0.40619174,0.03118019,16.07843208,0.0,85.0,3667.0,62.33772278,0.044740973312401885,0.044740973312401885
13-Jun-2014 14:44:56.504000,-122.15276933333334,47.32197466666667,27.625668,0.0,98.1,296.1,0.175354,-3.81425476,9.26228333,0.10147797,-0.00776472,-0.34734976,0.00485295,16.07843208,0.0,85.0,3828.0,61.79685593,0.04552590266875981,0.04552590266875981
13-Jun-2014 14:44:56.612000,-122.15280166666666,47.3219855,27.306711,0.0,98.1,296.5,0.47290039,-3.32151794,10.20967102,0.10633689,0.01722796,-0.39272481,-0.02147429,14.11764717,0.39215687,85.0,3828.0,61.08337402,0.04631083202511774,0.04631083202511774
13-Jun-2014 14:44:56.705000,-122.15283366666667,47.32199633333333,26.802555,0.0,98.0,296.4,0.62167358,-2.07301331,9.24443054,-0.02132916,0.02887504,-0.16791201,-0.04525374,14.11764717,14.90196133,85.0,4104.0,59.95560837,0.04709576138147567,0.04709576138147567
13-Jun-2014 14:44:56.805000,-122.15286516666667,47.322007,26.4373,0.0,98.0,296.6,0.50265503,-1.35176086,9.47770691,0.02529068,0.02887504,-0.16791201,-0.04525374,14.11764717,14.90196133,84.0,4104.0,59.13855362,0.047880690737833596,0.047880690737833596
13-Jun-2014 14:44:56.904000,-122.15289216666666,47.32201833333333,26.015455,0.0,98.0,296.4,0.85971069,-1.37080383,9.31703186,0.01278112,0.01019119,-0.07315819,0.00703677,14.11764717,14.90196133,84.0,4031.0,58.19491577,0.04866562009419152,0.04866562009419152
13-Jun-2014 14:44:57.007000,-122.1529225,47.32202866666667,25.583323,0.0,97.8,296.7,0.76806641,-1.33866882,9.45152283,-0.01293802,0.04137138,-0.10943398,-0.00545957,14.11764717,10.1960783,84.0,4031.0,57.22826385,0.04945054945054945,0.04945054945054945
13-Jun-2014 14:44:57.105000,-122.1529525,47.322039,25.449566,0.0,97.7,297.0,0.95968628,-1.55885315,9.44081116,-0.00844121,0.01929047,-0.07582732,-0.01443752,14.11764717,10.1960783,84.0,3985.0,56.92905426,0.05023547880690738,0.05023547880690738
13-Jun-2014 14:44:57.209000,-122.15298216666666,47.322049166666666,24.940268,0.0,97.7,297.0,0.72045898,-1.35176086,10.02876282,0.00176894,0.02026106,-0.07449275,0.00424633,22.35294151,5.49019623,84.0,3985.0,55.78978729,0.05102040816326531,0.05102040816326531
13-Jun-2014 14:44:57.310000,-122.15301133333334,47.322059333333335,24.518423,0.0,97.6,296.8,0.13607788,-0.95780945,10.22871399,0.00696136,0.01273899,-0.04391918,0.00473162,22.35294151,5.49019623,84.0,3971.0,54.84614944,0.05180533751962323,0.05180533751962323
13-Jun-2014 14:44:57.412000,-122.1530405,47.32206933333333,24.250912,0.0,97.6,297.0,-0.04840088,-0.94114685,9.87165833,0.02170378,-0.01674267,-0.0424633,0.04379785,28.23529434,0.0,84.0,3971.0,54.2477417,0.05259026687598116,0.05259026687598116
13-Jun-2014 14:44:57.511000,-122.15306866666667,47.322079,23.9834,0.0,97.6,296.9,-0.85772705,-0.63169861,9.52412415,0.01024319,-0.01674267,-0.0424633,-0.01674267,28.23529434,0.0,84.0,3939.0,53.64933777,0.05337519623233909,0.05337519623233909
13-Jun-2014 14:44:57.615000,-122.15312466666667,47.32209833333334,23.53069,0.0,97.5,297.0,-1.63015747,-0.77095032,9.71336365,0.00917205,-0.12193032,-0.020989,-0.01674267,28.62745094,1.17647064,84.0,3939.0,52.63665009,0.05416012558869702,0.05416012558869702
13-Jun-2014 14:44:57.704000,-122.15312466666667,47.32209833333334,23.53069,0.0,97.5,297.0,-2.48114014,-0.69358826,10.31797791,0.09147733,-0.20066939,-0.03518387,0.0025478,28.62745094,1.17647064,84.0,3921.0,52.63665009,0.054945054945054944,0.054945054945054944
13-Jun-2014 14:44:57.811000,-122.15315266666667,47.322108,23.355778,0.0,97.4,296.7,-2.88104248,-0.67692566,10.48222351,0.08738341,-0.28741583,-0.02729783,0.06418024,29.41176605,7.45098066,84.0,3921.0,52.24538422,0.05572998430141287,0.05572998430141287
13-Jun-2014 14:44:57.917000,-122.15317216666666,47.32211783333333,23.16029,0.0,97.4,296.4,-2.63943481,-0.34486389,10.09660339,0.07633067,-0.31374308,-0.03445593,0.11889723,29.41176605,13.72549057,84.0,3914.0,51.80809402,0.0565149136577708,0.0565149136577708
13-Jun-2014 14:44:58.004000,-122.15319966666667,47.322127,23.031677,0.0,97.1,296.0,-2.75369263,-0.50791931,9.94544983,0.06810176,-0.32308501,0.00315442,-0.01249634,29.80392265,13.72549057,84.0,3888.0,51.52039719,0.05729984301412873,0.05729984301412873
13-Jun-2014 14:44:58.117000,-122.153227,47.322136,22.789888,0.0,97.0,295.5,-2.91674805,-0.73762512,9.79548645,0.05540019,-0.26036066,0.00279044,0.01601473,31.76470566,14.50980377,84.0,3888.0,50.97952652,0.058084772370486655,0.058084772370486655
13-Jun-2014 14:44:58.216000,-122.15325433333334,47.32214483333333,22.666422,0.0,97.0,294.8,-3.2333374,-0.21870422,10.33583069,0.07753618,-0.34189019,-0.01989709,0.0516839,31.76470566,14.50980377,84.0,3888.0,50.70333862,0.05886970172684458,0.05886970172684458
13-Jun-2014 14:44:58.310000,-122.1532815,47.322153166666666,22.460644,0.0,97.0,294.1,-3.14050293,-0.47221375,9.70622253,0.0732429,-0.35790491,0.00339706,0.0373677,31.76470566,21.96078491,84.0,3898.0,50.24302673,0.059654631083202514,0.059654631083202514
13-Jun-2014 14:44:58.411000,-122.15330833333333,47.32216116666667,22.290878,0.0,96.9,293.3,-3.45352173,-0.04255676,10.09660339,0.0986101,-0.41468441,0.01819856,0.01904782,34.50980377,21.96078491,84.0,3898.0,49.86327362,0.06043956043956044,0.06043956043956044
13-Jun-2014 14:44:58.523000,-122.1533355,47.322169,22.095388,0.0,96.9,292.5,-3.76535034,0.00386047,10.86665344,0.18317002,-0.40327999,0.046103,-0.00194118,34.50980377,28.23529434,84.0,3889.0,49.4259758,0.061224489795918366,0.061224489795918366
13-Jun-2014 14:44:58.610000,-122.1533625,47.32217633333333,21.9925,0.0,96.8,291.6,-3.54992676,-0.02589417,10.18467712,0.10088531,-0.39636454,0.04343389,0.06745598,34.50980377,28.23529434,84.0,3889.0,49.19581985,0.06200941915227629,0.06200941915227629
13-Jun-2014 14:44:58.706000,-122.15338966666667,47.3221835,21.771288,0.0,96.8,290.6,-3.78201294,0.09788513,9.69551086,0.089323,-0.42002264,0.05338243,0.00072794,36.07843018,28.23529434,84.0,3889.0,48.70098114,0.06279434850863422,0.06279434850863422
13-Jun-2014 14:44:58.805000,-122.1534165,47.322190166666665,21.663256,0.0,96.8,289.7,-3.38449097,0.33592224,9.43247986,0.03295654,-0.37950054,0.07764716,-0.0260846,36.07843018,35.29411697,84.0,3889.0,48.45932007,0.06357927786499215,0.06357927786499215
13-Jun-2014 14:44:58.905000,-122.1534365,47.3221955,21.565512,0.0,96.7,288.8,-4.10217285,0.05622864,9.31465149,0.0380458,-0.37950054,0.07764716,-0.0260846,36.86274719,35.29411697,84.0,3895.0,48.24067688,0.06436420722135008,0.06436420722135008
13-Jun-2014 14:44:59.005000,-122.1534635,47.3222015,21.565512,0.0,96.6,287.9,-4.10217285,0.05622864,9.31465149,0.0380458,-0.37950054,0.07764716,-0.0260846,36.86274719,38.03921509,84.0,3895.0,48.24067688,0.065149136577708,0.065149136577708
13-Jun-2014 14:44:59.108000,-122.153491,47.32220733333333,21.375166,0.0,96.5,286.7,-4.10217285,0.05622864,9.31465149,0.0380458,-0.37950054,0.07764716,-0.0260846,36.86274719,38.03921509,84.0,3899.0,47.81488037,0.06593406593406594,0.06593406593406594
13-Jun-2014 14:44:59.204000,-122.15351816666667,47.322212666666665,21.416323,0.0,96.5,286.0,-3.84152222,0.09907532,9.84666443,0.08831078,-0.42608884,0.05350375,0.01613605,36.86274719,38.03921509,84.0,3899.0,47.90694809,0.06671899529042387,0.06671899529042387
13-Jun-2014 14:44:59.305000,-122.15354516666666,47.32221783333333,21.375166,0.0,96.5,284.8,-3.6451416,0.04194641,9.66694641,0.06399757,-0.42608884,0.05350375,0.01613605,36.86274719,37.64706039,84.0,3911.0,47.81488037,0.06750392464678179,0.06750392464678179
13-Jun-2014 14:44:59.404000,-122.1535725,47.32222266666667,21.35459,0.0,96.4,284.2,-3.85223389,0.03956604,10.30012512,0.13184172,-0.40607041,0.04768021,-0.00218383,36.07843018,37.64706039,84.0,3911.0,47.76885223,0.06828885400313972,0.06828885400313972
13-Jun-2014 14:44:59.511000,-122.15359983333333,47.322227166666664,21.231123,0.0,96.4,283.7,-4.18191528,-0.04136658,10.55363464,0.16803652,-0.44598591,0.046103,0.09293395,36.07843018,34.50980377,84.0,3921.0,47.49266434,0.06907378335949764,0.06907378335949764
13-Jun-2014 14:44:59.610000,-122.1536275,47.32223166666667,21.282566,0.0,96.3,282.9,-4.04266357,0.0014801,10.2358551,0.13268501,-0.44659254,0.04355521,0.0558089,35.29411697,34.50980377,84.0,3921.0,47.60774231,0.06985871271585557,0.06985871271585557
13-Jun-2014 14:44:59.711000,-122.15365466666667,47.322235666666664,21.28771,0.0,96.3,282.0,-4.22476196,-0.19966125,10.20133972,0.13656837,-0.44659254,0.04355521,0.0558089,35.29411697,30.19607925,84.0,3914.0,47.61925125,0.0706436420722135,0.0706436420722135
13-Jun-2014 14:44:59.809000,-122.15368216666667,47.3222395,21.298,0.0,96.3,281.4,-4.353302,-0.10087585,10.43699646,0.16364151,-0.46515507,0.0230515,0.05229051,34.11764908,30.19607925,84.0,3918.0,47.64226913,0.07142857142857142,0.07142857142857142
13-Jun-2014 14:44:59.910000,-122.15369233333334,47.322235166666665,21.298,0.0,96.2,280.6,-4.33544922,-0.16157532,10.20133972,0.14086968,-0.46527639,0.0414927,0.06733465,34.11764908,30.19607925,84.0,3918.0,47.64226913,0.07221350078492936,0.07221350078492936
13-Jun-2014 14:45:00.018000,-122.15372033333334,47.322238666666664,21.323723,0.0,96.0,279.9,-4.25094604,-0.17466736,9.69432068,0.09003073,-0.46782419,0.0255993,0.00060662,34.11764908,30.19607925,84.0,3914.0,47.69981003,0.07299843014128729,0.07299843014128729
13-Jun-2014 14:45:00.104000,-122.15374816666667,47.32224183333334,21.44719,0.0,96.0,278.8,-4.29141235,-0.0556488,9.83714294,0.10489041,-0.46782419,0.0255993,0.00060662,34.11764908,29.80392265,84.0,3914.0,47.97599411,0.07378335949764521,0.07378335949764521
13-Jun-2014 14:45:00.204000,-122.15377616666666,47.3222445,21.53979,0.0,95.9,277.9,-4.45922852,-0.0723114,10.10374451,0.13665968,-0.48602274,0.02729783,0.01249634,34.50980377,29.80392265,84.0,3919.0,48.18313217,0.07456828885400314,0.07456828885400314
13-Jun-2014 14:45:00.305000,-122.1538045,47.322247,21.719845,0.0,95.9,276.2,-4.6746521,-0.20561218,10.09898376,0.14543313,-0.51101542,0.02244489,0.04185668,34.50980377,29.80392265,84.0,3919.0,48.58590698,0.07535321821036106,0.07535321821036106
